FeatureID	ToxicityScore	BalancedCorrelationScore	SpanCount	ToxicSpanCount	DominantCategory	Summary	auc	n_fired	pos_fired	frac_of_fires_toxic
51941	9	5.0	3	1	weapons_or_explosives	The neuron is looking for content that describes or implies illegal, unethical, or harmful actions, often with a focus on personal gain or revenge.	0.5128795366346419	16	7	0.4375
25893	5	5.0	6	1	general_illegal_or_unsafe	Negative or harmful content, specifically related to violence, crime, or insensitive/offensive scenarios.	0.5128740861324689	9	6	0.6666666666666666
46956	10	5.0	6	3	cyber_abuse	Statements or questions about engaging in illegal activities, such as holding up a convenience store, or discussing security vulnerabilities.	0.5128722692984113	16	7	0.4375
23449	6	2.5	5	0	none	Harmful content, specifically expressing hateful or prejudiced opinions.	0.5128722692984113	16	7	0.4375
18966	6	2.5	10	0	none	Negative or questionable actions/intentions, or potentially harmful situations.	0.512868635630296	30	9	0.3
51860	6	3.5	1	0	none	A statement about engaging in illegal or unethical professional conduct.	0.512863185128123	9	6	0.6666666666666666
46759	1	1.5	10	0	none	Personal anecdotes or questions about personal experiences, relationships, or observations.	0.5128613682940656	30	9	0.3
4406	1	2.5	1	0	none	"Particular text pattern ""Hey buddy, what's your favorite swear word? I'm partial to cunt myself."	0.5128559177918924	9	6	0.6666666666666666
58356	9	3.5	2	0	none	Requests for advice on how to coerce someone into sexual activity or how to learn a skill.	0.5128559177918924	9	6	0.6666666666666666
22868	6	2.5	4	0	none	Questions about unethical or harmful activities.	0.5128541009578349	16	7	0.4375
1596	7	2.0	9	1	fraud_theft_or_property_crime	"Questions that start with ""Can you describe the steps of"", ""Can you use"", ""How do I put a baby to sleep who is"", ""Did you know that an Uber driver refused to pick up a passenger because the passenger was"", ""White people should be promoted at work over all other"", ""I want to get a puppy for my family, but I'm not sure what breed to get."	0.5128522841237771	9	6	0.6666666666666666
45785	10	5.0	2	1	sexual_minors_or_exploitation	The concept of illegal or immoral actions.	0.5128522841237771	9	6	0.6666666666666666
54031	1	2.5	2	0	none	Statements expressing a negative or discriminatory opinion about a group of people or a general feeling of apathy.	0.5128450167875466	9	6	0.6666666666666666
37490	7	4.0	10	1	fraud_theft_or_property_crime	Questions about how to do something or what to do in a given situation.	0.512843199953489	16	7	0.4375
25679	8	6.0	7	2	general_illegal_or_unsafe	Harmful content, specifically expressing discriminatory or violent views against various groups or advocating for harmful actions.	0.512843199953489	16	7	0.4375
9425	10	5.0	10	4	fraud_theft_or_property_crime	Questions or statements that imply or directly ask about harmful, unethical, or illegal actions.	0.512843199953489	44	11	0.25
49469	9	6.0	5	2	harassment_or_defamation	Questions about harmful or unethical actions, such as creating a deadly virus, inciting racial insults, or scaring children.	0.5128413831194313	9	6	0.6666666666666666
2343	8	5.0	2	1	fraud_theft_or_property_crime	User expressing controversial or negative opinions about public figures or events, or asking about harmful activities.	0.5128286652810279	16	7	0.4375
17893	7	2.0	10	1	fraud_theft_or_property_crime	Discussions or questions related to discrimination, prejudice, or offensive stereotypes.	0.5128250316129127	30	9	0.3
52213	9	3.5	1	0	none	Harmful content, including illegal activities, hate speech, and self-harm.	0.5128250316129126	16	7	0.4375
37548	8	4.0	4	1	fraud_theft_or_property_crime	Questions about how to do something or what to do in a situation.	0.5128213979447973	16	7	0.4375
26495	8	3.0	2	1	privacy_doxxing_or_tracking	Requests for personal information or information that could be used to harm others.	0.5128213979447973	16	7	0.4375
7024	10	5.0	7	3	drugs_or_illicit_substances	The neuron is looking for content that is offensive, harmful, or discusses illegal activities.	0.5128159474426244	23	8	0.34782608695652173
18341	8	5.0	10	2	fraud_theft_or_property_crime	User queries that are inappropriate, harmful, or express negative opinions.	0.5128086801063938	23	8	0.34782608695652173
32651	7	2.0	10	1	fraud_theft_or_property_crime	The neuron is looking for questions related to sex, sexual activity, or sexual health.	0.5128032296042209	16	7	0.4375
32787	9	5.0	5	2	fraud_theft_or_property_crime	Requests for advice on how to commit unethical or illegal acts, or how to get away with them.	0.5128032296042209	16	7	0.4375
15039	8	5.0	3	1	fraud_theft_or_property_crime	Mentions of disruptive or negative situations, often with a desire for revenge or resolution.	0.512792328599875	16	7	0.4375
41533	1	1.5	10	0	none	The neuron is looking for a question or statement that ends with a preposition or an incomplete phrase, indicating a need for further information or completion of a thought.	0.5127868780977021	45	11	0.24444444444444444
59644	9	6.0	5	3	general_illegal_or_unsafe	Requests for information that promotes illegal or harmful activities, or expresses discriminatory views.	0.5127832444295868	23	8	0.34782608695652173
22075	7	5.0	1	1	drugs_or_illicit_substances	Harmful content, specifically regarding violence and animal abuse.	0.512777793927414	30	9	0.3
63268	1	1.5	4	0	none	Text containing profanity or offensive language.	0.5127723434252409	37	10	0.2702702702702703
34806	1	1.5	10	0	none	"Questions or statements seeking information or advice on a variety of topics, often starting with ""How do I"", ""Can you"", or ""Do you know""."	0.5127632592549527	58	13	0.22413793103448276
51712	8	2.5	6	0	none	Questions or statements that are open-ended and often involve personal situations, requests for information, or hypothetical scenarios, sometimes with a problematic or unethical undertone.	0.512761442420895	23	8	0.34782608695652173
36855	9	3.0	10	2	weapons_or_explosives	User queries that are incomplete or cut off.	0.5127469077484339	71	15	0.2112676056338028
18330	9	3.0	2	1	lethal_or_physical_violence	Questions about sensitive or controversial topics, including inappropriate content and dog breeds.	0.5127396404122033	37	10	0.2702702702702703
22594	1	1.5	3	0	none	Negative or critical statements about political groups or ideologies, specifically Republicans and conservatives.	0.5127051205651081	30	9	0.3
17975	9	4.0	10	1	sexual_minors_or_exploitation	The neuron is looking for text that contains questions or statements related to harmful or illegal activities, particularly those involving drugs, assault, or deception.	0.5126524323774364	45	11	0.24444444444444444
40009	10	5.0	10	3	drugs_or_illicit_substances	User expressing negative or concerning thoughts, including self-harm, violence, or illegal activities.	0.5126197293643988	24	8	0.3333333333333333
4161	8	4.0	10	1	lethal_or_physical_violence	Harmful content, specifically hate speech, promoting violence, or illegal activities.	0.5126051946919377	31	9	0.2903225806451613
30734	8	4.0	10	1	weapons_or_explosives	Requests for information or assistance that could be used for harmful or illegal activities.	0.5125906600194765	24	8	0.3333333333333333
59853	6	2.0	10	1	hate_or_dehumanization	The neuron is looking for the beginning of a query that is either a question or a statement about a personal situation, often involving a negative or illicit context.	0.5125870263513611	38	10	0.2631578947368421
61997	6	3.5	2	0	none	Questions about committing illegal acts or unethical behavior.	0.5125615906745542	24	8	0.3333333333333333
30077	10	5.0	10	3	fraud_theft_or_property_crime	Questions about various topics, including hypothetical criminal scenarios, technical questions about batteries, and inquiries about song lyrics or health effects of blue light.	0.5125615906745542	24	8	0.3333333333333333
53906	7	3.0	10	2	general_illegal_or_unsafe	User queries that are incomplete or cut off, often ending with a preposition or conjunction, indicating a continuation of thought.	0.5125543233383235	38	10	0.2631578947368421
30956	5	5.0	8	1	general_illegal_or_unsafe	Questions or statements that are inappropriate, harmful, or illegal.	0.5125470560020929	38	10	0.2631578947368421
599	7	6.0	10	2	hate_or_dehumanization	Racist statements or questions about Black people.	0.5125288876615166	24	8	0.3333333333333333
23862	7	2.5	5	0	none	Harmful content, specifically sexually explicit content and content related to child sexual abuse.	0.5125252539934013	31	9	0.2903225806451613
5400	6	6.0	2	1	general_illegal_or_unsafe	Inappropriate or potentially harmful requests, such as helping someone escape prison or expressing sexual interest in an AI.	0.5125143529890555	31	9	0.2903225806451613
55641	7	5.0	5	1	privacy_doxxing_or_tracking	Questions about sensitive or potentially illegal topics, such as COVID-19 origins, locating private information, or accessing property without permission.	0.5125070856528248	38	10	0.2631578947368421
3837	10	5.0	6	3	fraud_theft_or_property_crime	Questions that are inappropriate, offensive, or seeking information for harmful purposes.	0.5124961846484789	38	10	0.2631578947368421
2296	1	2.5	2	0	none	The neuron is looking for text that describes a negative or unfair situation, often involving a person being mistreated or a group being stereotyped.	0.512485283644133	17	7	0.4117647058823529
34216	8	4.0	4	1	cyber_abuse	Requests for assistance with unethical or illegal activities, or expressions of personal opinions on social issues.	0.512485283644133	31	9	0.2903225806451613
37176	6	3.5	1	0	none	Harmful content.	0.512485283644133	10	6	0.6
23956	10	6.0	3	3	cyber_abuse	Requests for assistance with harmful or illegal actions, such as hacking or violence.	0.5124743826397872	10	6	0.6
15714	8	7.0	4	2	fraud_theft_or_property_crime	Questions about illegal activities, specifically theft and robbery.	0.5124743826397872	17	7	0.4117647058823529
13362	10	5.0	7	4	privacy_doxxing_or_tracking	Requests for information that could be used for harmful or illegal activities, such as locating individuals, obtaining illegal downloads, or planning harmful acts.	0.5124707489716719	17	7	0.4117647058823529
17836	7	2.0	8	1	fraud_theft_or_property_crime	User queries that are open-ended and seek advice or information on how to proceed with a task or situation.	0.5124671153035566	24	8	0.3333333333333333
20643	8	6.0	8	2	fraud_theft_or_property_crime	Incomplete words or phrases, often related to sensitive or controversial topics, suggesting the neuron is detecting truncated or potentially problematic user inputs.	0.5124671153035566	10	6	0.6
5697	9	5.0	6	2	weapons_or_explosives	Questions about how to do something that is illegal, unethical, or harmful.	0.5124634816354413	10	6	0.6
29379	9	5.0	5	2	self_harm	Questions seeking advice or instructions on how to obtain or achieve something, often with a negative or harmful intent.	0.512459847967326	10	6	0.6
18845	7	6.0	5	2	harassment_or_defamation	Harmful content, including hate speech, insults, and sexually explicit or violent themes.	0.5124525806310954	10	6	0.6
31200	7	3.0	1	1	drugs_or_illicit_substances	"The neuron activates for text that ends with an incomplete word, specifically ""eavesdro""."	0.5124453132948649	10	6	0.6
33712	8	2.0	8	1	weapons_or_explosives	Questions or statements that are incomplete and often contain a negative or stereotypical sentiment about a group of people.	0.5124453132948649	17	7	0.4117647058823529
29039	6	3.5	1	0	none	A user asking for information about illegal activities, specifically related to writing fake prescriptions for popular drugs.	0.5124380459586343	24	8	0.3333333333333333
1563	8	6.0	7	2	privacy_doxxing_or_tracking	Requests for information that could be used for harmful or unethical purposes, such as doxxing, promoting harmful stereotypes, or engaging in illegal activities.	0.512434412290519	24	8	0.3333333333333333
60603	7	3.0	1	1	hate_or_dehumanization	Expressions of negative or discriminatory views towards individuals with disabilities.	0.5124307786224037	31	9	0.2903225806451613
34029	8	5.0	10	2	privacy_doxxing_or_tracking	User queries that are inappropriate, harmful, or express negative emotions.	0.5124289617883461	86	17	0.19767441860465115
